Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bo Lamar,5.3,1974-11-01,LAC,,SSL,"L, 106-130",34.0,9.0,26.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,19.0
Bo Lamar,19.3,1974-11-09,LAC,@,UTA,"W, 103-99",42.0,11.0,29.0,9.0,10.0,0.0,0.0,4.0,6.0,4.0,0.0,2.0,4.0,31.0
Bo Lamar,17.2,1974-11-10,LAC,@,DEN,"L, 101-125",40.0,11.0,24.0,5.0,8.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,27.0
Bo Lamar,18.7,1974-11-12,LAC,@,MMS,"W, 113-104",46.0,9.0,24.0,9.0,12.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,3.0,28.0
Bo Lamar,-0.7,1974-11-13,LAC,,DEN,"L, 108-132",34.0,4.0,13.0,3.0,9.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,3.0,13.0
Bo Lamar,3.0,1974-11-17,LAC,,BKN,"L, 109-126",48.0,7.0,20.0,3.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,6.0,4.0,18.0
Bo Lamar,28.5,1974-11-20,LAC,,VIR,"W, 142-111",41.0,12.0,22.0,4.0,4.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,1.0,29.0
Bo Lamar,16.7,1974-11-22,LAC,,KEN,"W, 121-103",35.0,10.0,19.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,27.0
Bo Lamar,18.2,1974-11-24,LAC,,UTA,"W, 117-97",33.0,10.0,20.0,4.0,4.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,24.0
Bo Lamar,12.0,1974-11-27,LAC,,SSL,"L, 126-130",43.0,12.0,29.0,5.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,29.0
Bo Lamar,8.6,1974-11-29,LAC,@,IND,"L, 114-139",36.0,8.0,18.0,4.0,5.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,20.0
Bo Lamar,13.6,1974-11-30,LAC,@,KEN,"L, 100-109",38.0,10.0,27.0,6.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,0.0,26.0
Bo Lamar,7.0,1974-12-04,LAC,,DEN,"L, 100-114",28.0,4.0,12.0,1.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,9.0
Bo Lamar,-0.7,1974-12-06,LAC,@,BKN,"L, 92-113",10.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Bo Lamar,9.0,1974-12-08,LAC,,SAS,"W, 104-92",30.0,8.0,18.0,2.0,3.0,0.0,0.0,5.0,6.0,2.0,0.0,5.0,1.0,18.0
Bo Lamar,-0.3,1974-12-10,LAC,@,SSL,"L, 123-131",27.0,2.0,10.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0
Bo Lamar,5.2,1974-12-12,LAC,@,SAS,"L, 98-117",30.0,6.0,19.0,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,16.0
Bo Lamar,4.5,1974-12-13,LAC,,VIR,"W, 91-79",35.0,6.0,18.0,2.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,2.0,14.0
Bo Lamar,6.9,1974-12-14,LAC,@,DEN,"L, 114-121 (OT)",45.0,8.0,22.0,4.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,6.0,3.0,20.0
Bo Lamar,11.7,1974-12-18,LAC,,UTA,"W, 113-99",40.0,12.0,27.0,3.0,5.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,3.0,27.0
Bo Lamar,4.9,1974-12-22,LAC,,SAS,"L, 104-124",35.0,4.0,16.0,4.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,4.0,12.0
Bo Lamar,3.5,1974-12-25,LAC,@,UTA,"L, 100-112",36.0,3.0,13.0,3.0,4.0,0.0,0.0,3.0,8.0,1.0,0.0,3.0,2.0,9.0
Bo Lamar,8.6,1974-12-26,LAC,@,MMS,"W, 112-108",41.0,4.0,13.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0
Bo Lamar,-2.7,1974-12-27,LAC,,DEN,"L, 103-115",45.0,7.0,22.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,7.0,5.0,14.0
Bo Lamar,19.8,1974-12-29,LAC,,SSL,"W, 126-114",39.0,13.0,28.0,2.0,3.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,28.0
Bo Lamar,15.3,1975-01-01,LAC,,IND,"W, 118-100",37.0,12.0,27.0,3.0,4.0,0.0,0.0,6.0,12.0,0.0,0.0,4.0,4.0,27.0
Bo Lamar,13.4,1975-01-02,LAC,@,SAS,"L, 104-122",45.0,10.0,27.0,5.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,25.0
Bo Lamar,13.8,1975-01-04,LAC,,MMS,"W, 143-118",32.0,10.0,21.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,20.0
Bo Lamar,4.0,1975-01-05,LAC,,SAS,"L, 116-134",22.0,4.0,14.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,8.0
Bo Lamar,15.3,1975-01-08,LAC,,UTA,"W, 122-113",35.0,11.0,21.0,4.0,8.0,0.0,0.0,2.0,10.0,3.0,0.0,8.0,2.0,26.0
Bo Lamar,14.4,1975-01-10,LAC,@,BKN,"L, 98-112",42.0,9.0,15.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,20.0
Bo Lamar,18.0,1975-01-11,LAC,@,IND,"W, 121-119",45.0,10.0,19.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,25.0
Bo Lamar,1.3,1975-01-12,LAC,@,MMS,"W, 110-107",42.0,4.0,15.0,2.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,10.0
Bo Lamar,14.7,1975-01-15,LAC,,DEN,"W, 121-109",44.0,11.0,22.0,1.0,2.0,0.0,0.0,3.0,13.0,0.0,0.0,6.0,0.0,23.0
Bo Lamar,10.7,1975-01-17,LAC,@,IND,"L, 107-108",48.0,9.0,19.0,4.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,5.0,1.0,22.0
Bo Lamar,23.6,1975-01-18,LAC,@,SAS,"L, 110-125",46.0,13.0,28.0,5.0,6.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,3.0,32.0
Bo Lamar,5.1,1975-01-19,LAC,,IND,"L, 91-108",48.0,8.0,24.0,3.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,2.0,20.0
Bo Lamar,10.1,1975-01-22,LAC,@,SSL,"L, 124-129 (OT)",50.0,11.0,32.0,4.0,4.0,0.0,0.0,3.0,9.0,0.0,0.0,4.0,3.0,27.0
Bo Lamar,15.2,1975-01-23,LAC,@,KEN,"L, 109-113",43.0,10.0,17.0,2.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,5.0,3.0,23.0
Bo Lamar,10.1,1975-01-24,LAC,@,VIR,"W, 108-105",45.0,10.0,22.0,4.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,24.0
Bo Lamar,4.4,1975-01-26,LAC,,VIR,"W, 98-95",40.0,6.0,16.0,2.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,5.0,14.0
Bo Lamar,16.3,1975-01-31,LAC,,SAS,"L, 112-125",45.0,10.0,25.0,6.0,7.0,0.0,0.0,3.0,6.0,3.0,0.0,4.0,0.0,27.0
Bo Lamar,-0.2,1975-02-01,LAC,@,DEN,"L, 111-128",10.0,2.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0
Bo Lamar,13.6,1975-02-02,LAC,@,BKN,"L, 90-126",40.0,9.0,20.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,22.0
Bo Lamar,9.9,1975-02-03,LAC,@,VIR,"L, 92-107",37.0,9.0,20.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,2.0,22.0
Bo Lamar,16.7,1975-02-05,LAC,,BKN,"L, 104-108",39.0,8.0,17.0,6.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,23.0
Bo Lamar,9.8,1975-02-07,LAC,,KEN,"L, 114-115",41.0,11.0,24.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,24.0
Bo Lamar,16.5,1975-02-09,LAC,,SAS,"L, 123-126",41.0,12.0,26.0,4.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,28.0
Bo Lamar,13.7,1975-02-12,LAC,,DEN,"L, 109-115",45.0,9.0,18.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,20.0
Bo Lamar,22.8,1975-02-16,LAC,,KEN,"W, 133-128 (OT)",43.0,17.0,30.0,6.0,8.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,5.0,40.0
Bo Lamar,20.9,1975-02-19,LAC,,MMS,"W, 127-109",31.0,11.0,20.0,4.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,26.0
Bo Lamar,9.1,1975-12-27,IND,@,VIR,"W, 97-94",18.0,5.0,8.0,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,14.0
Bo Lamar,-4.2,1975-12-28,IND,,DEN,"L, 105-110",17.0,0.0,8.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,2.0
Bo Lamar,12.4,1976-01-07,IND,,SSL,"L, 112-114 (OT)",39.0,9.0,18.0,2.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,20.0
Bo Lamar,4.9,1976-01-09,IND,,SAS,"L, 117-121",16.0,4.0,14.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,11.0
Bo Lamar,7.0,1976-01-10,IND,@,SAS,"W, 125-122",35.0,7.0,19.0,1.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,4.0,15.0
Bo Lamar,8.9,1976-01-11,IND,@,BKN,"L, 102-112",33.0,9.0,22.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,19.0
Bo Lamar,6.4,1976-01-14,IND,,VIR,"W, 115-99",27.0,3.0,14.0,3.0,5.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,3.0,10.0
Bo Lamar,14.4,1976-01-16,IND,,DEN,"L, 118-124",38.0,14.0,32.0,2.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,30.0
Bo Lamar,5.7,1976-01-17,IND,@,VIR,"W, 126-115",23.0,5.0,20.0,3.0,5.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,13.0
Bo Lamar,15.8,1976-01-21,IND,,VIR,"W, 119-106",25.0,9.0,15.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,22.0
Bo Lamar,25.5,1976-01-23,IND,@,SSL,"W, 132-128 (OT)",50.0,19.0,40.0,2.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,1.0,40.0
Bo Lamar,19.7,1976-01-24,IND,,SSL,"W, 116-113",33.0,13.0,25.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,31.0
Bo Lamar,21.2,1976-01-25,IND,@,KEN,"L, 114-117",38.0,12.0,24.0,5.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,29.0
Bo Lamar,8.9,1976-01-29,IND,@,SAS,"L, 112-136",31.0,9.0,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0
Bo Lamar,11.3,1976-01-30,IND,@,BKN,"W, 127-107",35.0,9.0,22.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,21.0
Bo Lamar,4.5,1976-02-01,IND,@,BKN,"L, 106-116",36.0,7.0,18.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,14.0
Bo Lamar,4.8,1976-02-03,IND,@,SAS,"L, 112-118",18.0,3.0,11.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0
Bo Lamar,9.6,1976-02-04,IND,,KEN,"W, 135-116",19.0,8.0,18.0,2.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,19.0
Bo Lamar,12.0,1976-02-06,IND,,VIR,"W, 118-113",20.0,6.0,10.0,3.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,16.0
Bo Lamar,-0.8,1976-02-08,IND,,BKN,"L, 104-110",30.0,5.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,12.0
Bo Lamar,2.9,1976-02-10,IND,,SSL,"L, 126-127 (OT)",23.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0
Bo Lamar,6.0,1975-12-03,IND,,KEN,"W, 113-100",17.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0
Bo Lamar,19.9,1975-12-05,IND,,SSL,"W, 123-105",24.0,13.0,19.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,27.0
Bo Lamar,15.6,1975-12-06,IND,@,DEN,"L, 118-126",32.0,9.0,17.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,19.0
Bo Lamar,4.9,1975-12-10,IND,,SAS,"W, 122-104",14.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,4.0,7.0
Bo Lamar,8.9,1975-12-11,IND,,BKN,"L, 123-124 (OT)",32.0,5.0,10.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,14.0
Bo Lamar,6.5,1975-12-13,IND,@,SSL,"W, 119-111",23.0,5.0,12.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,13.0
Bo Lamar,15.1,1975-12-14,IND,@,BKN,"L, 93-99",24.0,8.0,13.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,19.0
Bo Lamar,-2.2,1975-12-17,IND,,SSL,"W, 113-102",23.0,4.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0
Bo Lamar,-2.8,1975-12-19,IND,@,KEN,"L, 116-131",29.0,2.0,13.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,5.0
Bo Lamar,2.2,1975-12-20,IND,,KEN,"W, 112-109",13.0,2.0,7.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0
Bo Lamar,10.2,1975-12-21,IND,@,DEN,"L, 117-122",29.0,7.0,20.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,19.0
Bo Lamar,5.2,1975-12-23,IND,@,SAS,"W, 111-106",18.0,4.0,10.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,11.0
Dave Lattin,1.8,1970-11-12,PTC,,IND,"L, 132-135",4.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
Dave Lattin,1.0,1970-11-13,PTC,@,TEX,"W, 156-150 (OT)",,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Dave Lattin,-1.2,1970-11-14,PTC,@,UTA,"L, 102-106",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Dave Lattin,6.6,1970-11-17,PTC,,FLO,"L, 116-122",,2.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,4.0
Dave Lattin,-1.8,1970-11-18,PTC,N,MMP,"L, 111-114",10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dave Lattin,3.2,1970-11-20,PTC,,VIR,"L, 113-151",16.0,3.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0
Dave Lattin,4.8,1970-11-21,PTC,@,CAR,"W, 114-100",10.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
Dave Lattin,6.6,1970-11-22,PTC,,TEX,"L, 126-139",,2.0,3.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0
Dave Lattin,1.5,1970-11-24,PTC,@,TEX,"W, 123-120",,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
Dave Lattin,2.4,1970-11-25,PTC,@,BKN,"W, 99-96",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Dave Lattin,1.7,1970-11-26,PTC,,DEN,"L, 124-130",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Dave Lattin,4.8,1970-11-29,PTC,,FLO,"W, 123-109",,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Dave Lattin,8.1,1970-12-02,PTC,@,KEN,"L, 127-139",,4.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0
Dave Lattin,6.9,1970-12-04,PTC,,MMP,"W, 117-111",12.0,1.0,2.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0
Dave Lattin,21.3,1970-12-05,PTC,@,VIR,"L, 125-133",,4.0,0.0,4.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,12.0
Dave Lattin,19.2,1970-12-06,PTC,,TEX,"L, 125-129",,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,10.0
Dave Lattin,2.6,1970-12-10,PTC,@,DEN,"L, 109-131",15.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
Dave Lattin,5.3,1970-12-11,PTC,@,UTA,"L, 100-129",,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0
Dave Lattin,7.2,1970-12-13,PTC,,KEN,"W, 130-125",,2.0,4.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0
Dave Lattin,18.8,1970-12-18,PTC,,DEN,"W, 143-121",,5.0,12.0,6.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,16.0
Dave Lattin,27.3,1970-12-21,PTC,@,IND,"L, 115-144",30.0,10.0,16.0,4.0,6.0,7.0,9.0,16.0,3.0,0.0,0.0,6.0,5.0,24.0
Dave Lattin,14.0,1970-12-22,PTC,@,KEN,"L, 100-116",,7.0,13.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,15.0
Dave Lattin,7.2,1970-12-23,PTC,@,BKN,"L, 95-116",,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
Dave Lattin,5.5,1970-12-25,PTC,,CAR,"W, 136-121",20.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0
Dave Lattin,3.3,1970-12-27,PTC,,TEX,"L, 116-124",,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
Dave Lattin,5.9,1970-12-28,PTC,@,FLO,"W, 109-107",,3.0,7.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0
Dave Lattin,2.0,1970-12-29,PTC,@,MMP,"L, 101-109",7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
Dave Lattin,3.9,1970-12-30,PTC,@,KEN,"W, 125-118",,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0
Dave Lattin,6.9,1971-01-02,PTC,@,VIR,"L, 126-137",22.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,8.0
Dave Lattin,2.0,1971-01-03,PTC,,BKN,"W, 115-109",,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
Dave Lattin,2.4,1971-01-05,PTC,@,TEX,"L, 133-142",,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
Dave Lattin,7.8,1971-01-07,PTC,@,DEN,"W, 131-116",17.0,0.0,2.0,5.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,5.0
Dave Lattin,7.7,1971-01-08,PTC,@,CAR,"L, 100-115",15.0,1.0,4.0,4.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0
Dave Lattin,5.0,1971-01-10,PTC,@,MMP,"L, 106-114",14.0,2.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0
Dave Lattin,2.0,1971-01-12,PTC,,FLO,"W, 122-106",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Dave Lattin,3.4,1971-01-14,PTC,,KEN,"W, 122-111",,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Dave Lattin,2.4,1971-01-15,PTC,@,BKN,"W, 120-117",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Dave Lattin,4.8,1971-01-16,PTC,,IND,"L, 107-115",18.0,2.0,6.0,1.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,5.0
Dave Lattin,19.9,1971-01-19,PTC,,CAR,"W, 136-125",25.0,6.0,10.0,3.0,5.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,4.0,15.0
Dave Lattin,17.8,1971-01-24,PTC,,CAR,"W, 118-101",20.0,5.0,8.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,3.0,10.0
Dave Lattin,10.9,1971-01-26,PTC,,UTA,"L, 127-145",,4.0,11.0,2.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,10.0
Dave Lattin,11.8,1971-01-29,PTC,@,BKN,"L, 131-132 (OT)",,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Dave Lattin,7.1,1971-01-31,PTC,,VIR,"L, 122-126",17.0,3.0,4.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,8.0
Dave Lattin,3.7,1971-02-02,PTC,,BKN,"W, 119-111",,1.0,8.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0
Dave Lattin,14.4,1971-02-05,PTC,@,VIR,"L, 119-122",26.0,7.0,12.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,16.0
Dave Lattin,17.9,1971-02-06,PTC,,DEN,"L, 114-115",,7.0,10.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,16.0
Dave Lattin,12.7,1971-02-07,PTC,,CAR,"W, 121-101",18.0,3.0,8.0,3.0,4.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,5.0,9.0
Dave Lattin,0.5,1971-02-08,PTC,@,FLO,"L, 97-106",,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0
Dave Lattin,17.9,1971-02-10,PTC,@,FLO,"L, 104-115",,4.0,0.0,2.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,10.0
Dave Lattin,-2.9,1971-02-11,PTC,,BKN,"W, 114-110",,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Dave Lattin,8.5,1971-02-12,PTC,@,IND,"L, 109-120",31.0,5.0,15.0,3.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,13.0
Dave Lattin,1.3,1971-02-14,PTC,,UTA,"L, 118-128",,1.0,6.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0
Dave Lattin,1.5,1971-02-19,PTC,,VIR,"W, 132-131",14.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0
Dave Lattin,11.9,1971-02-23,PTC,,KEN,"W, 133-130",,3.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,6.0
Dave Lattin,9.8,1971-02-24,PTC,@,BKN,"L, 108-134",,4.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0
Dave Lattin,17.2,1971-02-25,PTC,,FLO,"W, 129-115",,6.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Dave Lattin,24.6,1971-02-27,PTC,,VIR,"W, 127-116",32.0,6.0,10.0,4.0,4.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,16.0
Dave Lattin,1.4,1971-02-28,PTC,,IND,"W, 113-110",12.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0
Dave Lattin,0.2,1971-03-04,PTC,N,BKN,"L, 110-114",,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dave Lattin,-0.4,1971-03-05,PTC,@,VIR,"L, 125-129",5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Dave Lattin,14.5,1971-03-06,PTC,,FLO,"W, 142-129",,5.0,9.0,1.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,11.0
Dave Lattin,6.4,1971-03-13,PTC,@,KEN,"L, 132-157",,3.0,8.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0
Dave Lattin,2.3,1971-03-14,PTC,@,FLO,"L, 114-117",,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Dave Lattin,4.2,1971-03-16,PTC,N,IND,"L, 119-130",13.0,3.0,8.0,0.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,6.0
Dave Lattin,2.6,1971-03-17,PTC,@,CAR,"W, 133-120",5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0
Dave Lattin,1.7,1971-03-21,PTC,@,CAR,"L, 136-143 (OT)",5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
Dave Lattin,10.6,1971-03-24,PTC,@,KEN,"W, 149-131",,2.0,5.0,6.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,10.0
