Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar,28.6,1972-01-28,MIL,@,PHI,"W, 127-118",41.0,12.0,27.0,10.0,13.0,,,13.0,4.0,,,,5.0,34.0
Kareem Abdul-Jabbar,38.2,1972-02-08,MIL,@,LAC,"W, 126-108",45.0,14.0,19.0,3.0,4.0,,,20.0,3.0,,,,2.0,31.0
Kareem Abdul-Jabbar,38.7,1971-11-10,MIL,@,ATL,"W, 116-110",47.0,13.0,21.0,7.0,9.0,,,17.0,7.0,,,,2.0,33.0
Kareem Abdul-Jabbar,46.3,1972-02-05,MIL,@,HOU,"W, 119-112",48.0,17.0,30.0,7.0,8.0,,,21.0,8.0,,,,1.0,41.0
Kareem Abdul-Jabbar,30.7,1971-11-06,MIL,,DET,"W, 106-78",39.0,11.0,18.0,7.0,9.0,,,14.0,3.0,,,,3.0,29.0
Kareem Abdul-Jabbar,33.9,1972-01-30,MIL,N,WAS,"W, 116-112",48.0,16.0,28.0,7.0,11.0,,,13.0,2.0,,,,2.0,39.0
Kareem Abdul-Jabbar,37.1,1972-02-04,MIL,@,LAL,"L, 105-118",48.0,16.0,33.0,8.0,9.0,,,18.0,4.0,,5.0,7.0,3.0,40.0
Kareem Abdul-Jabbar,44.9,1971-11-09,MIL,,PHO,"W, 118-113",46.0,17.0,24.0,10.0,11.0,,,15.0,4.0,,,,5.0,44.0
Kareem Abdul-Jabbar,17.8,1972-02-01,MIL,N,GSW,"W, 108-97",48.0,10.0,24.0,1.0,2.0,,,11.0,5.0,,,,3.0,21.0
Kareem Abdul-Jabbar,36.5,1972-02-02,MIL,@,PHO,"W, 106-103",48.0,18.0,33.0,9.0,12.0,,,13.0,1.0,,,,3.0,45.0
Kareem Abdul-Jabbar,24.3,1969-10-18,MIL,,DET,"W, 119-110",48.0,12.0,27.0,5.0,8.0,,,12.0,6.0,,,,5.0,29.0
Kareem Abdul-Jabbar,30.9,1969-10-31,MIL,@,PHI,"W, 129-125 (OT)",44.0,9.0,18.0,7.0,11.0,,,18.0,9.0,,,,6.0,25.0
Kareem Abdul-Jabbar,43.7,1970-04-03,MIL,,PHI,"W, 115-106",47.0,18.0,36.0,10.0,15.0,,,25.0,2.0,,,,3.0,46.0
Kareem Abdul-Jabbar,24.5,1969-10-24,MIL,@,LAL,"L, 112-123",48.0,9.0,21.0,5.0,9.0,,,20.0,2.0,,2.0,2.0,3.0,23.0
Kareem Abdul-Jabbar,25.7,1969-10-26,MIL,@,PHO,"W, 119-99",47.0,13.0,23.0,2.0,2.0,,,12.0,2.0,,,,3.0,28.0
Kareem Abdul-Jabbar,28.9,1970-04-01,MIL,@,PHI,"W, 118-111",47.0,13.0,21.0,7.0,9.0,,,7.0,3.0,,,,2.0,33.0
Kareem Abdul-Jabbar,21.6,1969-10-19,MIL,,OKC,"W, 130-106",29.0,9.0,14.0,1.0,1.0,,,11.0,5.0,,,,6.0,19.0
Kareem Abdul-Jabbar,23.8,1969-11-09,MIL,,WAS,"L, 105-116",48.0,10.0,22.0,4.0,7.0,,,16.0,4.0,,,,4.0,24.0
Kareem Abdul-Jabbar,33.9,1969-11-01,MIL,@,NYK,"L, 108-112",48.0,15.0,35.0,6.0,11.0,,,27.0,1.0,,,,3.0,36.0
Kareem Abdul-Jabbar,35.2,1969-10-22,MIL,@,HOU,"W, 115-102",42.0,15.0,26.0,6.0,10.0,,,19.0,3.0,,,,6.0,36.0
Kareem Abdul-Jabbar,40.2,1970-03-30,MIL,@,PHI,"W, 156-120",33.0,13.0,16.0,7.0,8.0,,,17.0,3.0,,,,1.0,33.0
Kareem Abdul-Jabbar,35.0,1970-04-11,MIL,@,NYK,"L, 102-110",47.0,14.0,24.0,7.0,11.0,,,15.0,5.0,,,,3.0,35.0
Kareem Abdul-Jabbar,31.7,1970-03-27,MIL,,PHI,"L, 105-112",47.0,13.0,22.0,7.0,8.0,,,10.0,5.0,,,,3.0,33.0
Kareem Abdul-Jabbar,37.4,1969-10-28,MIL,,BOS,"L, 107-120",47.0,14.0,30.0,15.0,19.0,,,14.0,4.0,,,,3.0,43.0
Kareem Abdul-Jabbar,47.5,1970-04-13,MIL,@,NYK,"L, 111-112",48.0,16.0,25.0,6.0,12.0,,,23.0,11.0,,,,2.0,38.0
Kareem Abdul-Jabbar,8.9,1969-10-25,MIL,@,GSW,"L, 104-118",42.0,7.0,20.0,2.0,3.0,,,5.0,2.0,,,,1.0,16.0
Kareem Abdul-Jabbar,25.3,1969-10-30,MIL,@,DET,"W, 102-81",38.0,7.0,16.0,9.0,13.0,,,19.0,2.0,,,,6.0,23.0
Kareem Abdul-Jabbar,42.2,1970-04-17,MIL,,NYK,"W, 101-96",47.0,14.0,28.0,5.0,7.0,,,31.0,5.0,,,,3.0,33.0
Kareem Abdul-Jabbar,36.9,1970-03-25,MIL,,PHI,"W, 125-118",39.0,13.0,25.0,10.0,13.0,,,20.0,4.0,,,,6.0,36.0
Kareem Abdul-Jabbar,33.4,1969-11-08,MIL,,DET,"W, 100-96",48.0,10.0,22.0,9.0,11.0,,,22.0,4.0,,,,4.0,29.0
Kareem Abdul-Jabbar,15.3,1969-11-03,MIL,,NYK,"L, 93-109",38.0,7.0,20.0,3.0,4.0,,,16.0,1.0,,,,5.0,17.0
Kareem Abdul-Jabbar,24.7,1970-04-20,MIL,@,NYK,"L, 96-132",32.0,11.0,22.0,5.0,5.0,,,11.0,2.0,,,,1.0,27.0
Kareem Abdul-Jabbar,30.8,1970-04-19,MIL,,NYK,"L, 105-117",48.0,14.0,26.0,10.0,13.0,,,9.0,1.0,,,,1.0,38.0
Kareem Abdul-Jabbar,29.7,1971-01-26,MIL,@,NYK,"L, 98-107",45.0,11.0,32.0,7.0,8.0,,,25.0,4.0,,,,3.0,29.0
Kareem Abdul-Jabbar,26.7,1971-04-04,MIL,,GSW,"W, 136-86",35.0,9.0,15.0,5.0,8.0,,,17.0,1.0,,,,2.0,23.0
Kareem Abdul-Jabbar,31.4,1971-04-01,MIL,@,GSW,"L, 104-106",46.0,11.0,25.0,10.0,15.0,,,21.0,2.0,,,,4.0,32.0
Kareem Abdul-Jabbar,26.3,1971-03-30,MIL,,GSW,"W, 114-102",44.0,13.0,25.0,7.0,11.0,,,12.0,0.0,,,,3.0,33.0
Kareem Abdul-Jabbar,22.6,1971-03-29,MIL,,GSW,"W, 104-90",33.0,11.0,24.0,4.0,8.0,,,18.0,0.0,,,,5.0,26.0
Kareem Abdul-Jabbar,18.6,1971-03-27,MIL,@,GSW,"W, 107-96",38.0,10.0,22.0,5.0,5.0,,,10.0,0.0,,,,5.0,25.0
Kareem Abdul-Jabbar,18.3,1971-04-18,MIL,,LAL,"W, 116-98",43.0,7.0,23.0,6.0,8.0,,,15.0,5.0,,,,4.0,20.0
Kareem Abdul-Jabbar,37.7,1971-04-16,MIL,@,LAL,"W, 117-94",40.0,14.0,20.0,3.0,5.0,,,20.0,5.0,,,,4.0,31.0
Kareem Abdul-Jabbar,27.5,1971-04-14,MIL,@,LAL,"L, 107-118",41.0,8.0,16.0,4.0,5.0,,,19.0,6.0,,0.0,,4.0,20.0
Kareem Abdul-Jabbar,20.5,1971-04-11,MIL,,LAL,"W, 91-73",43.0,9.0,19.0,4.0,8.0,,,10.0,4.0,,3.0,,0.0,22.0
Kareem Abdul-Jabbar,30.7,1971-04-09,MIL,,LAL,"W, 106-85",46.0,14.0,30.0,4.0,7.0,,,22.0,1.0,,1.0,,2.0,32.0
Kareem Abdul-Jabbar,19.4,1971-03-19,MIL,@,HOU,"L, 99-111",24.0,10.0,19.0,2.0,7.0,,,10.0,3.0,,,,1.0,22.0
Kareem Abdul-Jabbar,40.6,1971-03-18,MIL,@,OKC,"L, 121-122",44.0,15.0,23.0,9.0,10.0,,,13.0,6.0,,,,3.0,39.0
Kareem Abdul-Jabbar,43.8,1971-03-16,MIL,@,PHO,"W, 119-111",41.0,17.0,25.0,14.0,20.0,,,14.0,1.0,,,,4.0,48.0
Kareem Abdul-Jabbar,38.6,1971-03-14,MIL,N,PHO,"L, 113-125",33.0,12.0,19.0,14.0,16.0,,,15.0,2.0,,,,5.0,38.0
Kareem Abdul-Jabbar,32.1,1971-03-13,MIL,@,NYK,"L, 103-108",45.0,16.0,29.0,2.0,6.0,,,16.0,4.0,,,,1.0,34.0
Kareem Abdul-Jabbar,40.7,1971-03-09,MIL,@,CHI,"L, 103-110 (OT)",46.0,18.0,25.0,3.0,3.0,,,17.0,3.0,,,,5.0,39.0
Kareem Abdul-Jabbar,32.1,1971-03-08,MIL,,OKC,"W, 104-99",43.0,13.0,24.0,6.0,9.0,,,16.0,3.0,,,,1.0,32.0
Kareem Abdul-Jabbar,33.1,1971-03-05,MIL,@,DET,"W, 108-95",47.0,14.0,21.0,6.0,8.0,,,11.0,3.0,,,,2.0,34.0
Kareem Abdul-Jabbar,28.6,1971-03-04,MIL,,LAC,"W, 116-113",40.0,11.0,23.0,3.0,3.0,,,17.0,6.0,,,,2.0,25.0
Kareem Abdul-Jabbar,5.9,1971-03-03,MIL,,LAL,"W, 112-97",31.0,7.0,21.0,1.0,3.0,,,6.0,2.0,,,,5.0,15.0
Kareem Abdul-Jabbar,26.5,1971-03-01,MIL,,PHI,"W, 127-103",32.0,13.0,19.0,3.0,6.0,,,8.0,4.0,,,,4.0,29.0
Kareem Abdul-Jabbar,34.1,1971-02-28,MIL,@,BOS,"W, 111-99",43.0,9.0,26.0,8.0,8.0,,,30.0,3.0,,,,1.0,26.0
Kareem Abdul-Jabbar,31.6,1971-02-26,MIL,,SAC,"W, 135-111",35.0,9.0,16.0,6.0,8.0,,,22.0,2.0,,,,2.0,24.0
Kareem Abdul-Jabbar,22.6,1971-02-24,MIL,,HOU,"W, 139-104",31.0,8.0,15.0,4.0,5.0,,,13.0,4.0,,,,4.0,20.0
Kareem Abdul-Jabbar,22.7,1971-02-23,MIL,,GSW,"W, 118-107",39.0,12.0,27.0,1.0,3.0,,,16.0,2.0,,,,0.0,25.0
Kareem Abdul-Jabbar,41.1,1971-02-21,MIL,@,PHO,"W, 125-97",43.0,12.0,19.0,12.0,17.0,,,21.0,3.0,,,,3.0,36.0
Kareem Abdul-Jabbar,22.3,1971-02-20,MIL,@,GSW,"W, 104-96",43.0,12.0,30.0,1.0,3.0,,,19.0,2.0,,,,1.0,25.0
Kareem Abdul-Jabbar,51.7,1971-02-19,MIL,@,OKC,"W, 128-112",45.0,18.0,29.0,6.0,9.0,,,29.0,7.0,,,,3.0,42.0
Kareem Abdul-Jabbar,36.3,1971-02-17,MIL,N,PHI,"W, 119-114",39.0,15.0,24.0,11.0,16.0,,,13.0,2.0,,,,6.0,41.0
Kareem Abdul-Jabbar,42.5,1971-02-16,MIL,@,LAC,"W, 135-103",42.0,18.0,24.0,2.0,4.0,,,20.0,3.0,,,,3.0,38.0
Kareem Abdul-Jabbar,26.4,1971-02-14,MIL,@,ATL,"W, 124-88",37.0,10.0,18.0,3.0,5.0,,,19.0,1.0,,,,3.0,23.0
Kareem Abdul-Jabbar,31.3,1971-02-13,MIL,,CHI,"W, 103-96",40.0,15.0,33.0,5.0,8.0,,,20.0,2.0,,,,2.0,35.0
Kareem Abdul-Jabbar,27.9,1971-02-11,MIL,,LAL,"W, 122-88",32.0,13.0,30.0,5.0,6.0,,,21.0,0.0,,,,4.0,31.0
Kareem Abdul-Jabbar,40.5,1971-02-09,MIL,@,DET,"W, 107-106",46.0,13.0,22.0,12.0,12.0,,,16.0,5.0,,,,5.0,38.0
Kareem Abdul-Jabbar,44.5,1971-02-08,MIL,,PHO,"W, 118-94",39.0,15.0,24.0,9.0,10.0,,,23.0,2.0,,,,2.0,39.0
Kareem Abdul-Jabbar,15.5,1971-02-06,MIL,@,GSW,"W, 111-85",33.0,8.0,19.0,1.0,1.0,,,11.0,3.0,,,,3.0,17.0
Kareem Abdul-Jabbar,24.2,1971-02-05,MIL,@,LAL,"L, 93-116",34.0,10.0,21.0,7.0,8.0,,,10.0,3.0,,0.0,,2.0,27.0
Kareem Abdul-Jabbar,21.7,1971-02-03,MIL,@,HOU,"W, 108-101",44.0,10.0,24.0,5.0,9.0,,,12.0,5.0,,,,2.0,25.0
Kareem Abdul-Jabbar,35.8,1971-02-02,MIL,@,POR,"L, 111-123",48.0,13.0,19.0,12.0,17.0,,,9.0,4.0,,,,3.0,38.0
Kareem Abdul-Jabbar,27.4,1971-01-31,MIL,N,DET,"W, 131-104",41.0,12.0,21.0,4.0,6.0,,,10.0,5.0,,,,1.0,28.0
Kareem Abdul-Jabbar,34.7,1971-01-29,MIL,@,PHI,"W, 142-118",40.0,12.0,16.0,7.0,11.0,,,13.0,6.0,,,,4.0,31.0
Kareem Abdul-Jabbar,52.0,1971-01-27,MIL,@,BOS,"W, 132-129",48.0,22.0,31.0,9.0,14.0,,,14.0,7.0,,,,2.0,53.0
Kareem Abdul-Jabbar,35.8,1971-01-24,MIL,@,ATL,"W, 142-120",44.0,9.0,11.0,6.0,7.0,,,17.0,8.0,,,,3.0,24.0
Kareem Abdul-Jabbar,49.9,1971-01-23,MIL,,POR,"W, 142-117",37.0,20.0,23.0,4.0,9.0,,,17.0,7.0,,4.0,,2.0,44.0
Kareem Abdul-Jabbar,25.7,1971-01-22,MIL,,ATL,"L, 110-117",42.0,8.0,13.0,0.0,1.0,,,20.0,4.0,,,,2.0,16.0
Kareem Abdul-Jabbar,40.7,1971-01-20,MIL,@,WAS,"W, 120-116",48.0,17.0,28.0,5.0,6.0,,,20.0,3.0,,,,3.0,39.0
Kareem Abdul-Jabbar,44.5,1971-01-17,MIL,,BOS,"W, 120-113",45.0,17.0,30.0,10.0,15.0,,,20.0,5.0,,,,2.0,44.0
Kareem Abdul-Jabbar,35.1,1971-01-16,MIL,@,CHI,"W, 110-90",36.0,10.0,15.0,5.0,5.0,,,18.0,8.0,,,,4.0,25.0
Kareem Abdul-Jabbar,41.8,1971-01-15,MIL,,SAC,"W, 135-116",35.0,14.0,17.0,7.0,10.0,,,16.0,5.0,,,,1.0,35.0
Kareem Abdul-Jabbar,35.3,1971-01-10,MIL,,WAS,"W, 151-99",28.0,13.0,19.0,4.0,5.0,,,17.0,5.0,,,,4.0,30.0
Kareem Abdul-Jabbar,31.5,1971-01-09,MIL,,DET,"W, 118-100",43.0,10.0,21.0,7.0,8.0,,,14.0,10.0,,,,3.0,27.0
Kareem Abdul-Jabbar,19.2,1971-01-07,MIL,,NYK,"W, 116-106",25.0,11.0,22.0,2.0,6.0,,,13.0,1.0,,,,5.0,24.0
Kareem Abdul-Jabbar,20.4,1971-01-06,MIL,N,CHI,"W, 119-106",31.0,9.0,20.0,6.0,6.0,,,9.0,3.0,,,,4.0,24.0
Kareem Abdul-Jabbar,37.5,1971-01-04,MIL,,OKC,"W, 124-110",41.0,16.0,26.0,6.0,7.0,,,15.0,4.0,,,,4.0,38.0
Kareem Abdul-Jabbar,25.2,1971-01-02,MIL,,CLE,"W, 118-73",31.0,8.0,15.0,11.0,16.0,,,12.0,1.0,,,,4.0,27.0
Kareem Abdul-Jabbar,29.1,1970-12-30,MIL,@,PHI,"L, 107-119",40.0,11.0,23.0,8.0,11.0,,,18.0,2.0,,,,5.0,30.0
Kareem Abdul-Jabbar,27.8,1970-12-29,MIL,@,CLE,"W, 119-97",38.0,9.0,14.0,5.0,7.0,,,15.0,3.0,,,,2.0,23.0
Kareem Abdul-Jabbar,30.4,1970-12-28,MIL,N,SAC,"W, 137-114",40.0,13.0,19.0,3.0,5.0,,,15.0,2.0,,,,4.0,29.0
Kareem Abdul-Jabbar,33.9,1970-12-26,MIL,,GSW,"W, 131-111",44.0,16.0,25.0,2.0,2.0,,,15.0,3.0,,,,4.0,34.0
Kareem Abdul-Jabbar,28.3,1970-12-21,MIL,,LAL,"W, 113-88",42.0,17.0,33.0,3.0,8.0,,,16.0,0.0,,4.0,,4.0,37.0
Kareem Abdul-Jabbar,28.1,1970-12-20,MIL,,LAC,"W, 131-101",,10.0,16.0,7.0,9.0,,,13.0,0.0,,,,0.0,27.0
Kareem Abdul-Jabbar,32.7,1970-12-19,MIL,@,SAC,"L, 110-119",45.0,15.0,32.0,5.0,8.0,,,20.0,3.0,,,,2.0,35.0
Kareem Abdul-Jabbar,36.7,1970-12-18,MIL,,BOS,"W, 124-114",40.0,19.0,27.0,2.0,5.0,,,15.0,1.0,,,,5.0,40.0
Kareem Abdul-Jabbar,39.2,1970-12-13,MIL,@,OKC,"W, 124-107",47.0,17.0,33.0,6.0,8.0,,,22.0,3.0,,,,3.0,40.0
Kareem Abdul-Jabbar,36.1,1970-12-12,MIL,@,PHO,"L, 111-113",48.0,17.0,23.0,2.0,6.0,,,17.0,1.0,,,,4.0,36.0
Kareem Abdul-Jabbar,39.8,1970-12-11,MIL,,CLE,"W, 134-92",40.0,15.0,21.0,4.0,5.0,,,17.0,6.0,,,,3.0,34.0
Kareem Abdul-Jabbar,27.1,1970-12-09,MIL,@,WAS,"L, 97-127",38.0,11.0,18.0,2.0,5.0,,,15.0,4.0,,,,2.0,24.0
Kareem Abdul-Jabbar,26.2,1970-12-08,MIL,,ATL,"W, 125-104",40.0,11.0,18.0,2.0,2.0,,,13.0,3.0,,,,2.0,24.0
Kareem Abdul-Jabbar,35.4,1970-12-04,MIL,,PHI,"W, 128-122 (OT)",47.0,14.0,19.0,7.0,17.0,,,18.0,1.0,,,,3.0,35.0
Kareem Abdul-Jabbar,21.3,1970-12-03,MIL,,CHI,"W, 107-100",32.0,9.0,18.0,4.0,8.0,,,10.0,7.0,,,,5.0,22.0
Kareem Abdul-Jabbar,31.4,1970-11-29,MIL,,POR,"W, 124-111",35.0,14.0,21.0,5.0,7.0,,,10.0,3.0,,4.0,,2.0,33.0
Kareem Abdul-Jabbar,35.2,1970-11-28,MIL,@,NYK,"L, 99-100",48.0,12.0,28.0,11.0,14.0,,,24.0,2.0,,,,5.0,35.0
Kareem Abdul-Jabbar,30.8,1970-11-27,MIL,,NYK,"L, 94-103",47.0,14.0,25.0,5.0,9.0,,,16.0,3.0,,,,5.0,33.0
Kareem Abdul-Jabbar,30.6,1970-11-25,MIL,,DET,"W, 113-87",40.0,13.0,24.0,5.0,9.0,,,17.0,3.0,,,,3.0,31.0
Kareem Abdul-Jabbar,36.9,1970-11-24,MIL,@,CHI,"W, 117-108",47.0,14.0,21.0,9.0,12.0,,,15.0,3.0,,,,6.0,37.0
Kareem Abdul-Jabbar,42.8,1970-11-22,MIL,@,POR,"W, 126-104",40.0,13.0,18.0,4.0,4.0,,,26.0,4.0,,6.0,,2.0,30.0
Kareem Abdul-Jabbar,30.4,1970-11-14,MIL,@,LAC,"W, 116-107",43.0,13.0,25.0,1.0,7.0,,,20.0,7.0,,,,2.0,27.0
Kareem Abdul-Jabbar,45.0,1970-11-11,MIL,@,BOS,"W, 123-113",48.0,17.0,24.0,10.0,12.0,,,15.0,3.0,,,,2.0,44.0
Kareem Abdul-Jabbar,24.5,1970-11-21,MIL,@,GSW,"W, 127-102",43.0,13.0,25.0,2.0,5.0,,,15.0,1.0,,,,3.0,28.0
Kareem Abdul-Jabbar,22.9,1970-11-08,MIL,,PHO,"W, 125-105",32.0,8.0,14.0,10.0,14.0,,,8.0,1.0,,,,3.0,26.0
Kareem Abdul-Jabbar,32.9,1970-11-15,MIL,,WAS,"W, 105-90",42.0,11.0,19.0,5.0,6.0,,,21.0,3.0,,,,4.0,27.0
Kareem Abdul-Jabbar,24.6,1970-11-16,MIL,,GSW,"W, 119-100",45.0,13.0,27.0,5.0,9.0,,,12.0,3.0,,,,4.0,31.0
Kareem Abdul-Jabbar,18.1,1970-11-20,MIL,@,LAL,"W, 117-100",30.0,13.0,32.0,3.0,4.0,,,13.0,0.0,,2.0,,6.0,29.0
Kareem Abdul-Jabbar,25.4,1970-11-18,MIL,@,HOU,"W, 117-111",37.0,9.0,18.0,7.0,11.0,,,16.0,2.0,,,,4.0,25.0
Kareem Abdul-Jabbar,25.8,1970-03-18,MIL,@,NYK,"W, 116-108",44.0,10.0,20.0,6.0,9.0,,,16.0,2.0,,,,4.0,26.0
Kareem Abdul-Jabbar,31.8,1970-02-20,MIL,@,LAL,"L, 114-119",41.0,15.0,22.0,1.0,4.0,,,14.0,4.0,,,,3.0,31.0
Kareem Abdul-Jabbar,27.2,1970-02-18,MIL,@,GSW,"W, 109-102",42.0,9.0,18.0,8.0,9.0,,,18.0,0.0,,,,5.0,26.0
Kareem Abdul-Jabbar,13.3,1970-02-15,MIL,,LAL,"L, 96-98",44.0,9.0,26.0,2.0,7.0,,,16.0,1.0,,,,5.0,20.0
Kareem Abdul-Jabbar,43.6,1970-02-21,MIL,N,OKC,"W, 140-127",43.0,18.0,25.0,15.0,23.0,,,8.0,3.0,,,,4.0,51.0
Kareem Abdul-Jabbar,32.2,1970-02-14,MIL,,BOS,"W, 127-117",43.0,14.0,31.0,13.0,20.0,,,12.0,3.0,,,,1.0,41.0
Kareem Abdul-Jabbar,31.6,1970-02-11,MIL,,PHO,"W, 127-120",48.0,13.0,19.0,6.0,8.0,,,10.0,5.0,,,,5.0,32.0
Kareem Abdul-Jabbar,39.2,1970-02-10,MIL,@,PHI,"W, 139-131",47.0,13.0,28.0,10.0,12.0,,,20.0,8.0,,,,3.0,36.0
Kareem Abdul-Jabbar,32.9,1970-02-22,MIL,@,PHO,"W, 144-124",44.0,14.0,21.0,6.0,10.0,,,13.0,3.0,,,,4.0,34.0
Kareem Abdul-Jabbar,36.9,1970-02-08,MIL,@,WAS,"L, 106-120",43.0,16.0,23.0,4.0,6.0,,,12.0,6.0,,,,3.0,36.0
Kareem Abdul-Jabbar,40.6,1970-02-24,MIL,@,DET,"L, 111-136",45.0,21.0,32.0,4.0,4.0,,,13.0,1.0,,,,3.0,46.0
Kareem Abdul-Jabbar,24.3,1970-02-06,MIL,@,LAL,"W, 118-105",48.0,13.0,21.0,3.0,9.0,,,7.0,5.0,,,,3.0,29.0
Kareem Abdul-Jabbar,18.8,1970-02-04,MIL,@,HOU,"W, 141-123",25.0,8.0,14.0,2.0,2.0,,,10.0,4.0,,,,6.0,18.0
Kareem Abdul-Jabbar,28.0,1970-02-25,MIL,,WAS,"W, 115-113",48.0,10.0,22.0,7.0,9.0,,,16.0,4.0,,,,2.0,27.0
Kareem Abdul-Jabbar,20.3,1970-02-01,MIL,@,OKC,"L, 116-118",46.0,10.0,26.0,5.0,14.0,,,18.0,3.0,,,,4.0,25.0
Kareem Abdul-Jabbar,33.1,1970-02-27,MIL,,DET,"W, 131-113",41.0,15.0,27.0,3.0,6.0,,,16.0,6.0,,,,3.0,33.0
Kareem Abdul-Jabbar,26.7,1970-01-31,MIL,@,PHO,"W, 107-106",48.0,9.0,14.0,6.0,14.0,,,13.0,6.0,,,,3.0,24.0
Kareem Abdul-Jabbar,29.7,1970-01-30,MIL,@,CHI,"W, 121-105",35.0,10.0,15.0,7.0,10.0,,,11.0,5.0,,,,2.0,27.0
Kareem Abdul-Jabbar,31.2,1970-03-01,MIL,,SAC,"W, 120-114",48.0,11.0,24.0,10.0,13.0,,,17.0,3.0,,,,3.0,32.0
Kareem Abdul-Jabbar,39.2,1970-01-28,MIL,@,SAC,"W, 126-114",44.0,10.0,18.0,13.0,16.0,,,18.0,6.0,,,,2.0,33.0
Kareem Abdul-Jabbar,32.9,1970-03-03,MIL,,PHI,"W, 127-116",47.0,13.0,23.0,5.0,7.0,,,19.0,1.0,,,,1.0,31.0
Kareem Abdul-Jabbar,28.8,1970-01-26,MIL,,PHI,"L, 103-122",41.0,15.0,31.0,4.0,7.0,,,15.0,4.0,,,,4.0,34.0
Kareem Abdul-Jabbar,32.5,1970-01-25,MIL,@,ATL,"W, 131-116",42.0,12.0,24.0,7.0,13.0,,,20.0,5.0,,,,4.0,31.0
Kareem Abdul-Jabbar,32.8,1970-03-05,MIL,,ATL,"L, 117-126",47.0,18.0,27.0,3.0,4.0,,,4.0,5.0,,,,1.0,39.0
Kareem Abdul-Jabbar,28.7,1970-01-24,MIL,,SAC,"W, 125-109",48.0,9.0,18.0,10.0,15.0,,,15.0,4.0,,,,4.0,28.0
Kareem Abdul-Jabbar,25.3,1970-01-22,MIL,N,HOU,"W, 115-106",47.0,9.0,23.0,9.0,12.0,,,19.0,1.0,,,,5.0,27.0
Kareem Abdul-Jabbar,30.0,1970-01-18,MIL,,GSW,"W, 123-107",47.0,9.0,15.0,5.0,11.0,,,17.0,8.0,,,,3.0,23.0
Kareem Abdul-Jabbar,32.2,1970-03-06,MIL,@,DET,"W, 121-118",42.0,17.0,27.0,4.0,7.0,,,10.0,3.0,,,,4.0,38.0
Kareem Abdul-Jabbar,8.6,1970-01-17,MIL,,CHI,"L, 130-132 (OT)",41.0,7.0,25.0,4.0,5.0,,,7.0,4.0,,,,5.0,18.0
Kareem Abdul-Jabbar,46.4,1970-01-14,MIL,,LAL,"W, 115-113",48.0,18.0,34.0,10.0,17.0,,,24.0,6.0,,,,3.0,46.0
Kareem Abdul-Jabbar,45.3,1970-03-08,MIL,@,BOS,"W, 138-134",48.0,12.0,17.0,20.0,25.0,,,14.0,2.0,,,,2.0,44.0
Kareem Abdul-Jabbar,28.9,1970-01-13,MIL,N,SAC,"W, 112-92",42.0,10.0,17.0,8.0,11.0,,,13.0,3.0,,,,3.0,28.0
Kareem Abdul-Jabbar,30.3,1970-01-10,MIL,,BOS,"W, 124-109",40.0,9.0,19.0,5.0,7.0,,,21.0,5.0,,,,1.0,23.0
Kareem Abdul-Jabbar,29.4,1970-03-09,MIL,,OKC,"W, 124-105",31.0,12.0,19.0,1.0,2.0,,,18.0,1.0,,,,0.0,25.0
Kareem Abdul-Jabbar,23.9,1970-01-09,MIL,,PHO,"W, 120-116",45.0,11.0,18.0,2.0,4.0,,,10.0,5.0,,,,4.0,24.0
Kareem Abdul-Jabbar,27.4,1970-01-07,MIL,,SAC,"W, 138-119",48.0,12.0,22.0,3.0,5.0,,,12.0,6.0,,,,2.0,27.0
Kareem Abdul-Jabbar,37.6,1970-03-10,MIL,@,ATL,"L, 127-140",43.0,16.0,24.0,8.0,12.0,,,13.0,3.0,,,,4.0,40.0
Kareem Abdul-Jabbar,30.0,1970-01-04,MIL,,ATL,"L, 125-126",48.0,14.0,23.0,5.0,13.0,,,15.0,2.0,,,,3.0,33.0
Kareem Abdul-Jabbar,40.4,1970-01-02,MIL,,NYK,"W, 118-105",48.0,18.0,29.0,5.0,5.0,,,16.0,3.0,,,,2.0,41.0
Kareem Abdul-Jabbar,34.6,1970-03-15,MIL,N,CHI,"L, 107-130",35.0,11.0,16.0,8.0,10.0,,,12.0,6.0,,,,1.0,30.0
Kareem Abdul-Jabbar,31.6,1969-12-31,MIL,,HOU,"W, 143-126",45.0,15.0,29.0,5.0,15.0,,,19.0,4.0,,,,3.0,35.0
Kareem Abdul-Jabbar,29.5,1969-12-30,MIL,@,WAS,"W, 126-124",48.0,12.0,26.0,4.0,11.0,,,20.0,7.0,,,,3.0,28.0
Kareem Abdul-Jabbar,35.1,1969-12-28,MIL,,WAS,"W, 133-124",40.0,14.0,20.0,7.0,9.0,,,12.0,3.0,,,,3.0,35.0
Kareem Abdul-Jabbar,25.3,1969-12-27,MIL,@,SAC,"L, 110-112 (OT)",53.0,12.0,27.0,5.0,9.0,,,16.0,4.0,,,,5.0,29.0
Kareem Abdul-Jabbar,48.7,1970-03-20,MIL,@,PHI,"W, 138-112",39.0,16.0,18.0,9.0,9.0,,,15.0,6.0,,,,2.0,41.0
Kareem Abdul-Jabbar,17.7,1969-12-26,MIL,@,DET,"W, 114-101",38.0,11.0,22.0,0.0,1.0,,,9.0,4.0,,,,5.0,22.0
